Data,Acao,Preco,Quantidade,Valor Total,Saldo Restante
"Data                      2023-01-05
Data    2023-01-05_CSNA3.SA_Janela_2
Name: 2, dtype: object",Compra,12.912625312805176,774.4358531090662,10000.0,0.0
"Data                      2023-01-08
Data    2023-01-08_CSNA3.SA_Janela_2
Name: 5, dtype: object",Venda,13.441356658935549,774.4358531090662,10409.468511105979,10409.468511105979
"Data                      2023-01-09
Data    2023-01-09_CSNA3.SA_Janela_2
Name: 6, dtype: object",Compra,13.499186515808104,771.1182076724448,10409.468511105979,0.0
"Data                      2023-01-14
Data    2023-01-14_CSNA3.SA_Janela_2
Name: 11, dtype: object",Venda,13.95356559753418,771.1182076724448,10759.848494210442,10759.848494210442
"Data                      2023-01-16
Data    2023-01-16_CSNA3.SA_Janela_2
Name: 13, dtype: object",Compra,13.722246170043944,784.1171453183445,10759.848494210442,0.0
"Data                      2023-01-17
Data    2023-01-17_CSNA3.SA_Janela_2
Name: 14, dtype: object",Venda,13.862689971923828,784.1171453183445,10869.972887218153,10869.972887218153
"Data                      2023-01-18
Data    2023-01-18_CSNA3.SA_Janela_2
Name: 15, dtype: object",Compra,14.300545692443848,760.1089581470764,10869.972887218153,0.0
"Data                      2023-01-19
Data    2023-01-19_CSNA3.SA_Janela_2
Name: 16, dtype: object",Venda,14.383159637451172,760.1089581470764,10932.76848688609,10932.76848688609
"Data                      2023-01-20
Data    2023-01-20_CSNA3.SA_Janela_2
Name: 17, dtype: object",Compra,14.73013973236084,742.2039902899052,10932.76848688609,0.0
"Data                      2023-01-29
Data    2023-01-29_CSNA3.SA_Janela_2
Name: 26, dtype: object",Venda,15.03581428527832,742.2039902899052,11159.641359791527,11159.641359791527
"Data                      2023-01-30
Data    2023-01-30_CSNA3.SA_Janela_2
Name: 27, dtype: object",Compra,15.118426322937012,738.1483443723644,11159.641359791527,0.0
"Data                      2023-02-03
Data    2023-02-03_CSNA3.SA_Janela_2
Name: 31, dtype: object",Venda,14.564910888671877,738.1483443723644,10751.064858404168,10751.064858404168
"Data                      2023-02-05
Data    2023-02-05_CSNA3.SA_Janela_2
Name: 33, dtype: object",Compra,14.564910888671877,738.1483443723644,10751.064858404168,0.0
"Data                      2023-02-06
Data    2023-02-06_CSNA3.SA_Janela_2
Name: 34, dtype: object",Venda,14.267500877380373,738.1483443723644,10531.532150969579,10531.532150969579
"Data                      2023-02-11
Data    2023-02-11_CSNA3.SA_Janela_2
Name: 39, dtype: object",Compra,14.094009399414062,747.2346478928424,10531.532150969579,0.0
"Data                      2023-02-15
Data    2023-02-15_CSNA3.SA_Janela_2
Name: 43, dtype: object",Venda,14.597957611083984,747.2346478928424,10908.09971547298,10908.09971547298
"Data                      2023-02-16
Data    2023-02-16_CSNA3.SA_Janela_2
Name: 44, dtype: object",Compra,14.837539672851562,735.1690344883573,10908.09971547298,0.0
"Data                      2023-02-18
Data    2023-02-18_CSNA3.SA_Janela_2
Name: 46, dtype: object",Venda,14.374897956848145,735.1690344883573,10567.97985180471,10567.97985180471
"Data                      2023-02-20
Data    2023-02-20_CSNA3.SA_Janela_2
Name: 48, dtype: object",Compra,14.374897956848145,735.1690344883573,10567.97985180471,0.0
"Data                      2023-02-24
Data    2023-02-24_CSNA3.SA_Janela_2
Name: 52, dtype: object",Venda,13.647892951965332,735.1690344883573,10033.50828429681,10033.50828429681
"Data                      2023-02-28
Data    2023-02-28_CSNA3.SA_Janela_2
Name: 56, dtype: object",Compra,13.77181339263916,728.5538947005757,10033.50828429681,0.0
"Data                      2023-03-06
Data    2023-03-06_CSNA3.SA_Janela_2
Name: 62, dtype: object",Venda,14.490559577941896,728.5538947005757,10557.1536169003,10557.1536169003
"Data                      2023-03-09
Data    2023-03-09_CSNA3.SA_Janela_2
Name: 65, dtype: object",Compra,13.664416313171388,772.6018715284648,10557.1536169003,0.0
"Data                      2023-03-10
Data    2023-03-10_CSNA3.SA_Janela_2
Name: 66, dtype: object",Venda,13.152206420898438,772.6018715284648,10161.419295514825,10161.419295514825
"Data                      2023-03-14
Data    2023-03-14_CSNA3.SA_Janela_2
Name: 70, dtype: object",Compra,12.986977577209473,782.4314190968381,10161.419295514825,0.0
